points: customPlane
(3.902579,2.108847,-0.180698)(4.081559,2.238884,0.040533)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-0.180698)(2.022542,3.147062,0.305581)(0.113725,0.003922,0.992157)
(4.081559,2.238884,0.040533)(2.177051,3.622590,0.668852)(0.113725,0.003922,0.992157)
(4.081559,2.238884,0.040533)(4.196472,2.322373,0.319302)(0.113725,0.003922,0.992157)
(4.081559,2.238884,0.040533)(2.108687,3.412187,0.447620)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.319302)(2.220944,3.757678,0.947620)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.319302)(4.236068,2.351141,0.628319)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.319302)(2.177051,3.622590,0.668852)(0.113725,0.003922,0.992157)
(4.236068,2.351141,0.628319)(2.236068,3.804226,1.256637)(0.113725,0.003922,0.992157)
(4.236068,2.351141,0.628319)(4.196472,2.322373,0.937336)(0.113725,0.003922,0.992157)
(4.236068,2.351141,0.628319)(2.220944,3.757678,0.947620)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.937336)(2.220944,3.757678,1.565654)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.937336)(4.081559,2.238884,1.216104)(0.113725,0.003922,0.992157)
(4.196472,2.322373,0.937336)(2.236068,3.804226,1.256637)(0.113725,0.003922,0.992157)
(4.081559,2.238884,1.216104)(2.177051,3.622590,1.844422)(0.113725,0.003922,0.992157)
(4.081559,2.238884,1.216104)(3.902579,2.108847,1.437336)(0.113725,0.003922,0.992157)
(4.081559,2.238884,1.216104)(2.220944,3.757678,1.565654)(0.113725,0.003922,0.992157)
(3.902579,2.108847,1.437336)(2.108687,3.412187,2.065654)(0.113725,0.003922,0.992157)
(3.902579,2.108847,1.437336)(3.677051,1.944991,1.579375)(0.113725,0.003922,0.992157)
(3.902579,2.108847,1.437336)(2.177051,3.622590,1.844422)(0.113725,0.003922,0.992157)
(3.677051,1.944991,1.579375)(2.022542,3.147062,2.207694)(0.113725,0.003922,0.992157)
(3.677051,1.944991,1.579375)(3.427051,1.763356,1.628319)(0.113725,0.003922,0.992157)
(3.677051,1.944991,1.579375)(2.108687,3.412187,2.065654)(0.113725,0.003922,0.992157)
(3.427051,1.763356,1.628319)(1.927051,2.853170,2.256637)(0.113725,0.003922,0.992157)
(3.427051,1.763356,1.628319)(3.177051,1.581720,1.579375)(0.113725,0.003922,0.992157)
(3.427051,1.763356,1.628319)(2.022542,3.147062,2.207694)(0.113725,0.003922,0.992157)
(3.177051,1.581720,1.579375)(1.831559,2.559277,2.207694)(0.113725,0.003922,0.992157)
(3.177051,1.581720,1.579375)(2.951523,1.417864,1.437336)(0.113725,0.003922,0.992157)
(3.177051,1.581720,1.579375)(1.927051,2.853170,2.256637)(0.113725,0.003922,0.992157)
(2.951523,1.417864,1.437336)(1.745415,2.294153,2.065654)(0.113725,0.003922,0.992157)
(2.951523,1.417864,1.437336)(2.772542,1.287827,1.216104)(0.113725,0.003922,0.992157)
(2.951523,1.417864,1.437336)(1.831559,2.559277,2.207694)(0.113725,0.003922,0.992157)
(2.772542,1.287827,1.216104)(1.677051,2.083749,1.844422)(0.113725,0.003922,0.992157)
(2.772542,1.287827,1.216104)(2.657630,1.204339,0.937336)(0.113725,0.003922,0.992157)
(2.772542,1.287827,1.216104)(1.745415,2.294153,2.065654)(0.113725,0.003922,0.992157)
(2.657630,1.204339,0.937336)(1.633158,1.948661,1.565654)(0.113725,0.003922,0.992157)
(2.657630,1.204339,0.937336)(1.677051,2.083749,1.844422)(0.113725,0.003922,0.992157)
(1.618034,1.902113,1.256637)(0.381966,1.902113,1.884956)(0.113725,0.003922,0.992157)
(1.618034,1.902113,1.256637)(1.633158,1.948661,0.947620)(0.113725,0.003922,0.992157)
(1.633158,1.948661,0.947620)(0.366842,1.948661,1.575939)(0.113725,0.003922,0.992157)
(1.633158,1.948661,0.947620)(1.677051,2.083749,0.668852)(0.113725,0.003922,0.992157)
(1.633158,1.948661,0.947620)(0.381966,1.902113,1.884956)(0.113725,0.003922,0.992157)
(1.677051,2.083749,0.668852)(0.322949,2.083749,1.297170)(0.113725,0.003922,0.992157)
(1.677051,2.083749,0.668852)(1.745415,2.294153,0.447620)(0.113725,0.003922,0.992157)
(1.677051,2.083749,0.668852)(0.366842,1.948661,1.575939)(0.113725,0.003922,0.992157)
(1.745415,2.294153,0.447620)(0.254585,2.294153,1.075939)(0.113725,0.003922,0.992157)
(1.745415,2.294153,0.447620)(1.831559,2.559277,0.305581)(0.113725,0.003922,0.992157)
(1.745415,2.294153,0.447620)(0.322949,2.083749,1.297170)(0.113725,0.003922,0.992157)
(1.831559,2.559277,0.305581)(0.168441,2.559277,0.933899)(0.113725,0.003922,0.992157)
(1.831559,2.559277,0.305581)(1.927051,2.853170,0.256637)(0.113725,0.003922,0.992157)
(1.831559,2.559277,0.305581)(0.254585,2.294153,1.075939)(0.113725,0.003922,0.992157)
(1.927051,2.853170,0.256637)(0.072949,2.853170,0.884956)(0.113725,0.003922,0.992157)
(1.927051,2.853170,0.256637)(2.022542,3.147062,0.305581)(0.113725,0.003922,0.992157)
(1.927051,2.853170,0.256637)(0.168441,2.559277,0.933899)(0.113725,0.003922,0.992157)
(2.022542,3.147062,0.305581)(-0.022542,3.147062,0.933899)(0.113725,0.003922,0.992157)
(2.022542,3.147062,0.305581)(2.108687,3.412187,0.447620)(0.113725,0.003922,0.992157)
(2.022542,3.147062,0.305581)(0.072949,2.853170,0.884956)(0.113725,0.003922,0.992157)
(2.108687,3.412187,0.447620)(-0.108687,3.412187,1.075939)(0.113725,0.003922,0.992157)
(2.108687,3.412187,0.447620)(2.177051,3.622590,0.668852)(0.113725,0.003922,0.992157)
(2.108687,3.412187,0.447620)(-0.022542,3.147062,0.933899)(0.113725,0.003922,0.992157)
(2.177051,3.622590,0.668852)(-0.177051,3.622590,1.297170)(0.113725,0.003922,0.992157)
(2.177051,3.622590,0.668852)(2.220944,3.757678,0.947620)(0.113725,0.003922,0.992157)
(2.177051,3.622590,0.668852)(-0.108687,3.412187,1.075939)(0.113725,0.003922,0.992157)
(2.220944,3.757678,0.947620)(-0.220944,3.757678,1.575939)(0.113725,0.003922,0.992157)
(2.220944,3.757678,0.947620)(2.236068,3.804226,1.256637)(0.113725,0.003922,0.992157)
(2.220944,3.757678,0.947620)(-0.177051,3.622590,1.297170)(0.113725,0.003922,0.992157)
(2.236068,3.804226,1.256637)(-0.236068,3.804226,1.884956)(0.113725,0.003922,0.992157)
(2.236068,3.804226,1.256637)(2.220944,3.757678,1.565654)(0.113725,0.003922,0.992157)
(2.236068,3.804226,1.256637)(-0.220944,3.757678,1.575939)(0.113725,0.003922,0.992157)
(2.220944,3.757678,1.565654)(-0.220944,3.757678,2.193973)(0.113725,0.003922,0.992157)
(2.220944,3.757678,1.565654)(2.177051,3.622590,1.844422)(0.113725,0.003922,0.992157)
(2.220944,3.757678,1.565654)(-0.236068,3.804226,1.884956)(0.113725,0.003922,0.992157)
(2.177051,3.622590,1.844422)(-0.177051,3.622590,2.472741)(0.113725,0.003922,0.992157)
(2.177051,3.622590,1.844422)(2.108687,3.412187,2.065654)(0.113725,0.003922,0.992157)
(2.177051,3.622590,1.844422)(-0.220944,3.757678,2.193973)(0.113725,0.003922,0.992157)
(2.108687,3.412187,2.065654)(-0.108687,3.412187,2.693973)(0.113725,0.003922,0.992157)
(2.108687,3.412187,2.065654)(2.022542,3.147062,2.207694)(0.113725,0.003922,0.992157)
(2.108687,3.412187,2.065654)(-0.177051,3.622590,2.472741)(0.113725,0.003922,0.992157)
(2.022542,3.147062,2.207694)(-0.022542,3.147062,2.836012)(0.113725,0.003922,0.992157)
(2.022542,3.147062,2.207694)(1.927051,2.853170,2.256637)(0.113725,0.003922,0.992157)
(2.022542,3.147062,2.207694)(-0.108687,3.412187,2.693973)(0.113725,0.003922,0.992157)
(1.927051,2.853170,2.256637)(0.072949,2.853170,2.884956)(0.113725,0.003922,0.992157)
(1.927051,2.853170,2.256637)(1.831559,2.559277,2.207694)(0.113725,0.003922,0.992157)
(1.927051,2.853170,2.256637)(-0.022542,3.147062,2.836012)(0.113725,0.003922,0.992157)
(1.831559,2.559277,2.207694)(0.168441,2.559277,2.836012)(0.113725,0.003922,0.992157)
(1.831559,2.559277,2.207694)(1.745415,2.294153,2.065654)(0.113725,0.003922,0.992157)
(1.831559,2.559277,2.207694)(0.072949,2.853170,2.884956)(0.113725,0.003922,0.992157)
(1.745415,2.294153,2.065654)(0.254585,2.294153,2.693973)(0.113725,0.003922,0.992157)
(1.745415,2.294153,2.065654)(1.677051,2.083749,1.844422)(0.113725,0.003922,0.992157)
(1.745415,2.294153,2.065654)(0.168441,2.559277,2.836012)(0.113725,0.003922,0.992157)
(1.677051,2.083749,1.844422)(0.322949,2.083749,2.472741)(0.113725,0.003922,0.992157)
(1.677051,2.083749,1.844422)(1.633158,1.948661,1.565654)(0.113725,0.003922,0.992157)
(1.677051,2.083749,1.844422)(0.254585,2.294153,2.693973)(0.113725,0.003922,0.992157)
(1.633158,1.948661,1.565654)(0.366842,1.948661,2.193973)(0.113725,0.003922,0.992157)
(1.633158,1.948661,1.565654)(0.322949,2.083749,2.472741)(0.113725,0.003922,0.992157)
(0.381966,1.902113,1.884956)(-0.618034,1.175571,2.513274)(0.113725,0.003922,0.992157)
(0.381966,1.902113,1.884956)(0.366842,1.948661,1.575939)(0.113725,0.003922,0.992157)
(0.366842,1.948661,1.575939)(-0.657630,1.204339,2.204257)(0.113725,0.003922,0.992157)
(0.366842,1.948661,1.575939)(0.322949,2.083749,1.297170)(0.113725,0.003922,0.992157)
(0.366842,1.948661,1.575939)(-0.618034,1.175571,2.513274)(0.113725,0.003922,0.992157)
(0.322949,2.083749,1.297170)(-0.772542,1.287827,1.925489)(0.113725,0.003922,0.992157)
(0.322949,2.083749,1.297170)(0.254585,2.294153,1.075939)(0.113725,0.003922,0.992157)
(0.322949,2.083749,1.297170)(-0.657630,1.204339,2.204257)(0.113725,0.003922,0.992157)
(0.254585,2.294153,1.075939)(-0.951523,1.417864,1.704257)(0.113725,0.003922,0.992157)
(0.254585,2.294153,1.075939)(0.168441,2.559277,0.933899)(0.113725,0.003922,0.992157)
(0.254585,2.294153,1.075939)(-0.772542,1.287827,1.925489)(0.113725,0.003922,0.992157)
(0.168441,2.559277,0.933899)(-1.177051,1.581720,1.562218)(0.113725,0.003922,0.992157)
(0.168441,2.559277,0.933899)(0.072949,2.853170,0.884956)(0.113725,0.003922,0.992157)
(0.168441,2.559277,0.933899)(-0.951523,1.417864,1.704257)(0.113725,0.003922,0.992157)
(0.072949,2.853170,0.884956)(-1.427051,1.763356,1.513274)(0.113725,0.003922,0.992157)
(0.072949,2.853170,0.884956)(-0.022542,3.147062,0.933899)(0.113725,0.003922,0.992157)
(0.072949,2.853170,0.884956)(-1.177051,1.581720,1.562218)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,0.933899)(-1.677051,1.944991,1.562218)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,0.933899)(-0.108687,3.412187,1.075939)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,0.933899)(-1.427051,1.763356,1.513274)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,1.075939)(-1.902579,2.108847,1.704257)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,1.075939)(-0.177051,3.622590,1.297170)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,1.075939)(-1.677051,1.944991,1.562218)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,1.297170)(-2.081559,2.238884,1.925489)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,1.297170)(-0.220944,3.757678,1.575939)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,1.297170)(-1.902579,2.108847,1.704257)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,1.575939)(-2.196472,2.322373,2.204257)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,1.575939)(-0.236068,3.804226,1.884956)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,1.575939)(-2.081559,2.238884,1.925489)(0.113725,0.003922,0.992157)
(-0.236068,3.804226,1.884956)(-2.236068,2.351141,2.513274)(0.113725,0.003922,0.992157)
(-0.236068,3.804226,1.884956)(-0.220944,3.757678,2.193973)(0.113725,0.003922,0.992157)
(-0.236068,3.804226,1.884956)(-2.196472,2.322373,2.204257)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,2.193973)(-2.196472,2.322373,2.822291)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,2.193973)(-0.177051,3.622590,2.472741)(0.113725,0.003922,0.992157)
(-0.220944,3.757678,2.193973)(-2.236068,2.351141,2.513274)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,2.472741)(-2.081559,2.238884,3.101059)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,2.472741)(-0.108687,3.412187,2.693973)(0.113725,0.003922,0.992157)
(-0.177051,3.622590,2.472741)(-2.196472,2.322373,2.822291)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,2.693973)(-1.902579,2.108847,3.322291)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,2.693973)(-0.022542,3.147062,2.836012)(0.113725,0.003922,0.992157)
(-0.108687,3.412187,2.693973)(-2.081559,2.238884,3.101059)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,2.836012)(-1.677051,1.944991,3.464331)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,2.836012)(0.072949,2.853170,2.884956)(0.113725,0.003922,0.992157)
(-0.022542,3.147062,2.836012)(-1.902579,2.108847,3.322291)(0.113725,0.003922,0.992157)
(0.072949,2.853170,2.884956)(-1.427051,1.763356,3.513274)(0.113725,0.003922,0.992157)
(0.072949,2.853170,2.884956)(0.168441,2.559277,2.836012)(0.113725,0.003922,0.992157)
(0.072949,2.853170,2.884956)(-1.677051,1.944991,3.464331)(0.113725,0.003922,0.992157)
(0.168441,2.559277,2.836012)(-1.177051,1.581720,3.464331)(0.113725,0.003922,0.992157)
(0.168441,2.559277,2.836012)(0.254585,2.294153,2.693973)(0.113725,0.003922,0.992157)
(0.168441,2.559277,2.836012)(-1.427051,1.763356,3.513274)(0.113725,0.003922,0.992157)
(0.254585,2.294153,2.693973)(-0.951523,1.417864,3.322291)(0.113725,0.003922,0.992157)
(0.254585,2.294153,2.693973)(0.322949,2.083749,2.472741)(0.113725,0.003922,0.992157)
(0.254585,2.294153,2.693973)(-1.177051,1.581720,3.464331)(0.113725,0.003922,0.992157)
(0.322949,2.083749,2.472741)(-0.772542,1.287827,3.101059)(0.113725,0.003922,0.992157)
(0.322949,2.083749,2.472741)(0.366842,1.948661,2.193973)(0.113725,0.003922,0.992157)
(0.322949,2.083749,2.472741)(-0.951523,1.417864,3.322291)(0.113725,0.003922,0.992157)
(0.366842,1.948661,2.193973)(-0.657630,1.204339,2.822291)(0.113725,0.003922,0.992157)
(0.366842,1.948661,2.193973)(-0.772542,1.287827,3.101059)(0.113725,0.003922,0.992157)
(-0.618034,1.175571,2.513274)(-1.000000,0.000000,3.141593)(0.113725,0.003922,0.992157)
(-0.618034,1.175571,2.513274)(-0.657630,1.204339,2.204257)(0.113725,0.003922,0.992157)
(-0.657630,1.204339,2.204257)(-1.048943,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-0.657630,1.204339,2.204257)(-0.772542,1.287827,1.925489)(0.113725,0.003922,0.992157)
(-0.657630,1.204339,2.204257)(-1.000000,0.000000,3.141593)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,1.925489)(-1.190983,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,1.925489)(-0.951523,1.417864,1.704257)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,1.925489)(-1.048943,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,1.704257)(-1.412215,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,1.704257)(-1.177051,1.581720,1.562218)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,1.704257)(-1.190983,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,1.562218)(-1.690983,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,1.562218)(-1.427051,1.763356,1.513274)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,1.562218)(-1.412215,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,1.513274)(-2.000000,0.000000,2.141593)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,1.513274)(-1.677051,1.944991,1.562218)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,1.513274)(-1.690983,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,1.562218)(-2.309017,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,1.562218)(-1.902579,2.108847,1.704257)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,1.562218)(-2.000000,0.000000,2.141593)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,1.704257)(-2.587785,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,1.704257)(-2.081559,2.238884,1.925489)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,1.704257)(-2.309017,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,1.925489)(-2.809017,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,1.925489)(-2.196472,2.322373,2.204257)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,1.925489)(-2.587785,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.204257)(-2.951057,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.204257)(-2.236068,2.351141,2.513274)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.204257)(-2.809017,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-2.236068,2.351141,2.513274)(-3.000000,0.000000,3.141593)(0.113725,0.003922,0.992157)
(-2.236068,2.351141,2.513274)(-2.196472,2.322373,2.822291)(0.113725,0.003922,0.992157)
(-2.236068,2.351141,2.513274)(-2.951057,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.822291)(-2.951057,0.000000,3.450610)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.822291)(-2.081559,2.238884,3.101059)(0.113725,0.003922,0.992157)
(-2.196472,2.322373,2.822291)(-3.000000,0.000000,3.141593)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,3.101059)(-2.809017,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,3.101059)(-1.902579,2.108847,3.322291)(0.113725,0.003922,0.992157)
(-2.081559,2.238884,3.101059)(-2.951057,0.000000,3.450610)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,3.322291)(-2.587785,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,3.322291)(-1.677051,1.944991,3.464331)(0.113725,0.003922,0.992157)
(-1.902579,2.108847,3.322291)(-2.809017,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,3.464331)(-2.309017,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,3.464331)(-1.427051,1.763356,3.513274)(0.113725,0.003922,0.992157)
(-1.677051,1.944991,3.464331)(-2.587785,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,3.513274)(-2.000000,0.000000,4.141593)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,3.513274)(-1.177051,1.581720,3.464331)(0.113725,0.003922,0.992157)
(-1.427051,1.763356,3.513274)(-2.309017,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,3.464331)(-1.690983,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,3.464331)(-0.951523,1.417864,3.322291)(0.113725,0.003922,0.992157)
(-1.177051,1.581720,3.464331)(-2.000000,0.000000,4.141593)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,3.322291)(-1.412215,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,3.322291)(-0.772542,1.287827,3.101059)(0.113725,0.003922,0.992157)
(-0.951523,1.417864,3.322291)(-1.690983,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,3.101059)(-1.190983,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,3.101059)(-0.657630,1.204339,2.822291)(0.113725,0.003922,0.992157)
(-0.772542,1.287827,3.101059)(-1.412215,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-0.657630,1.204339,2.822291)(-1.048943,0.000000,3.450610)(0.113725,0.003922,0.992157)
(-0.657630,1.204339,2.822291)(-1.190983,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-1.000000,0.000000,3.141593)(-0.618034,-1.175571,3.769911)(0.113725,0.003922,0.992157)
(-1.000000,0.000000,3.141593)(-1.048943,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-1.048943,0.000000,2.832576)(-0.657630,-1.204339,3.460894)(0.113725,0.003922,0.992157)
(-1.048943,0.000000,2.832576)(-1.190983,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-1.048943,0.000000,2.832576)(-0.618034,-1.175571,3.769911)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,2.553807)(-0.772542,-1.287827,3.182126)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,2.553807)(-1.412215,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,2.553807)(-0.657630,-1.204339,3.460894)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,2.332576)(-0.951523,-1.417864,2.960894)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,2.332576)(-1.690983,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,2.332576)(-0.772542,-1.287827,3.182126)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,2.190536)(-1.177051,-1.581720,2.818855)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,2.190536)(-2.000000,0.000000,2.141593)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,2.190536)(-0.951523,-1.417864,2.960894)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,2.141593)(-1.427051,-1.763356,2.769911)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,2.141593)(-2.309017,0.000000,2.190536)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,2.141593)(-1.177051,-1.581720,2.818855)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,2.190536)(-1.677051,-1.944991,2.818855)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,2.190536)(-2.587785,0.000000,2.332576)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,2.190536)(-1.427051,-1.763356,2.769911)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,2.332576)(-1.902579,-2.108847,2.960894)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,2.332576)(-2.809017,0.000000,2.553807)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,2.332576)(-1.677051,-1.944991,2.818855)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,2.553807)(-2.081559,-2.238884,3.182126)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,2.553807)(-2.951057,0.000000,2.832576)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,2.553807)(-1.902579,-2.108847,2.960894)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,2.832576)(-2.196472,-2.322373,3.460894)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,2.832576)(-3.000000,0.000000,3.141593)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,2.832576)(-2.081559,-2.238884,3.182126)(0.113725,0.003922,0.992157)
(-3.000000,0.000000,3.141593)(-2.236068,-2.351141,3.769911)(0.113725,0.003922,0.992157)
(-3.000000,0.000000,3.141593)(-2.951057,0.000000,3.450610)(0.113725,0.003922,0.992157)
(-3.000000,0.000000,3.141593)(-2.196472,-2.322373,3.460894)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,3.450610)(-2.196472,-2.322373,4.078928)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,3.450610)(-2.809017,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-2.951057,0.000000,3.450610)(-2.236068,-2.351141,3.769911)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,3.729378)(-2.081559,-2.238884,4.357696)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,3.729378)(-2.587785,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-2.809017,0.000000,3.729378)(-2.196472,-2.322373,4.078928)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,3.950610)(-1.902579,-2.108847,4.578928)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,3.950610)(-2.309017,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-2.587785,0.000000,3.950610)(-2.081559,-2.238884,4.357696)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,4.092649)(-1.677051,-1.944991,4.720968)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,4.092649)(-2.000000,0.000000,4.141593)(0.113725,0.003922,0.992157)
(-2.309017,0.000000,4.092649)(-1.902579,-2.108847,4.578928)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,4.141593)(-1.427051,-1.763356,4.769911)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,4.141593)(-1.690983,0.000000,4.092649)(0.113725,0.003922,0.992157)
(-2.000000,0.000000,4.141593)(-1.677051,-1.944991,4.720968)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,4.092649)(-1.177051,-1.581720,4.720968)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,4.092649)(-1.412215,0.000000,3.950610)(0.113725,0.003922,0.992157)
(-1.690983,0.000000,4.092649)(-1.427051,-1.763356,4.769911)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,3.950610)(-0.951523,-1.417864,4.578928)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,3.950610)(-1.190983,0.000000,3.729378)(0.113725,0.003922,0.992157)
(-1.412215,0.000000,3.950610)(-1.177051,-1.581720,4.720968)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,3.729378)(-0.772542,-1.287827,4.357696)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,3.729378)(-1.048943,0.000000,3.450610)(0.113725,0.003922,0.992157)
(-1.190983,0.000000,3.729378)(-0.951523,-1.417864,4.578928)(0.113725,0.003922,0.992157)
(-1.048943,0.000000,3.450610)(-0.657630,-1.204339,4.078928)(0.113725,0.003922,0.992157)
(-1.048943,0.000000,3.450610)(-0.772542,-1.287827,4.357696)(0.113725,0.003922,0.992157)
(-0.618034,-1.175571,3.769911)(0.381966,-1.902113,4.398230)(0.113725,0.003922,0.992157)
(-0.618034,-1.175571,3.769911)(-0.657630,-1.204339,3.460894)(0.113725,0.003922,0.992157)
(-0.657630,-1.204339,3.460894)(0.366842,-1.948661,4.089213)(0.113725,0.003922,0.992157)
(-0.657630,-1.204339,3.460894)(-0.772542,-1.287827,3.182126)(0.113725,0.003922,0.992157)
(-0.657630,-1.204339,3.460894)(0.381966,-1.902113,4.398230)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,3.182126)(0.322949,-2.083749,3.810444)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,3.182126)(-0.951523,-1.417864,2.960894)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,3.182126)(0.366842,-1.948661,4.089213)(0.113725,0.003922,0.992157)
